"SKU","Title","Product ID","Variant ID","Specifications","Images"
"2986","Sommer - Sommer - Sommer Stool, White Teddy","prod_01JQ0Q47D4Z27QQMTZJRYEYRMQ","variant_01JQ0Q47E1FVVRBJCKH247HH18","SKU: 2986
Material: Polyester teddy fabric
Product Weight: 12 kg
Frame Construction: Solid wood
Product Dimensions: W94 cm x D38 cm x H43 cm
Cushion Information: High density foam
Packaging Dimensions: 93 cm x 38 cm x 42 cm
Assembly Requirements: None required
Indoor or Outdoor Use: Indoor
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/2986-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2986-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2986-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2986-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2986-11.jpg"
"2711","Noa - Noa - Noa Ottoman, Small, Porcelain Boucle","prod_01JQ0Q48ER0WB39V9184SMVTX4","variant_01JQ0Q48FB3RQ47DA9Q1XB10FE","SKU: 2711
Material: Boucle wool
Product Weight: 2 kg
Frame Construction: Plywood
Product Dimensions: H42 cm x W40 cm x D40 cm
Cushion Information: High density foam supported by springs
Packaging Dimensions: 42 cm x 42 cm x 44 cm (4 kg)
Assembly Requirements: None required
Indoor or Outdoor Use: Indoor
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/2711-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2711-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2711-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2711-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2711-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2711-11.jpg"
"2713","Noa - Noa - Noa Ottoman, Large, Porcelain Boucle","prod_01JQ0Q49GD3GVQZ88877Q98DJW","variant_01JQ0Q49H0FX2RYGD853TZSR8M","SKU: 2713
Material: Boucle wool
Product Weight: 4 kg
Frame Construction: Plywood
Product Dimensions: H42 cm x W80 cm x D80 cm
Cushion Information: High density foam supported by springs
Packaging Dimensions: 82 cm x 82 cm x 44 cm (7 kg)
Assembly Requirements: None required
Indoor or Outdoor Use: Indoor
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/2713-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2713-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2713-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2713-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2713-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2713-11.jpg"
"2701","Palma - Palma - Palma Lounge Chair, Left Arm, Porcelain Boucle","prod_01JQ0Q4AHT47QHFJZZVM2BQJBR","variant_01JQ0Q4AJREZ9CYS23CXD9TX77","SKU: 2701
Material: Boucle wool
Seat Depth: 60 cm
Seat Width: 60 cm
Seat Height: 43 cm
Base Material: Solid wood with walnut stain
Armrest Height: 43 cm
Product Weight: 11 kg
Frame Construction: Plywood
Product Dimensions: H73 cm x W76 cm x D76 cm
Cushion Information: High density foam supported by springs
Packaging Dimensions: 78 cm x 78 cm x 63 cm (14 kg)
Assembly Requirements: Legs need to be screwed into the bottom of the chair
Indoor or Outdoor Use: Indoor
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/2701-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2701-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2701-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2701-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2701-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2701-11.jpg"
"2702","Palma - Palma - Palma Lounge Chair, Right Arm, Porcelain Boucle","prod_01JQ0Q4BGVH06X2QR4DKYB5NY4","variant_01JQ0Q4BHT2BF2HEZ6C7C03S4J","SKU: 2702
Material: Boucle wool
Seat Depth: 60 cm
Seat Width: 60 cm
Seat Height: 43 cm
Base Material: Solid wood with walnut stain
Armrest Height: 43 cm
Product Weight: 11 kg
Frame Construction: Plywood
Product Dimensions: H73 cm x W76 cm x D76 cm
Cushion Information: High density foam supported by springs
Packaging Dimensions: 78 cm x 78 cm x 63 cm (14 kg)
Assembly Requirements: Legs need to be screwed into the bottom of the chair
Indoor or Outdoor Use: Indoor
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/2702-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2702-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2702-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2702-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2702-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2702-11.jpg"
"2369","Leo - Leo - Leo Module, Ottoman, Lichen Plush Velvet","prod_01JQ0Q4CKRJ00RE561KSXHNKMJ","variant_01JQ0Q4CMTG7TMR9H43GPXZCTX","SKU: 2369
Material: Plush velvet
Seat Depth: 103 cm
Seat Height: 40 cm
Product Weight: 20 kg
Frame Construction: Solid wood
Product Dimensions: W101 cm x D101 cm x H40 cm
Cushion Information: High density foam
Packaging Dimensions: 99 cm x 97 cm x 45 cm
Indoor or Outdoor Use: Indoor
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/2369-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2369-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2369-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2369-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2369-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2369-11.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2380-12.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/rollover_2380.jpg"
"2370","Leo - Leo - Leo Module, Corner, Lichen Plush Velvet","prod_01JQ0Q4DPS2MHXXT06XVK935DB","variant_01JQ0Q4DQQKSZAKS9CSVRJKWX0","SKU: 2370
Material: Plush velvet
Seat Depth: 71 cm
Seat Width: 71 cm
Seat Height: 40 cm
Armrest Height: 66 cm
Product Weight: 42 kg
Frame Construction: Solid wood
Product Dimensions: W103 cm x D103 cm x H66 cm
Cushion Information: High density foam
Packaging Dimensions: 104 cm x 104 cm x 71 cm
Indoor or Outdoor Use: Indoor
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/2370-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2370-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2370-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2370-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2370-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2370-11.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2380-12.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/rollover_2380.jpg"
"2371","Leo - Leo - Leo Module, Armless, Lichen Plush Velvet","prod_01JQ0Q4ESSPVZS669DEEMRHD4S","variant_01JQ0Q4ETTTHYCQP2FJTR506PJ","SKU: 2371
Material: Plush velvet
Seat Depth: 69 cm
Seat Width: 101 cm
Seat Height: 40 cm
Product Weight: 32 kg
Frame Construction: Solid wood
Product Dimensions: W101 cm x D101 cm x H66 cm
Cushion Information: High density foam
Packaging Dimensions: 103 cm x 103 cm x 71 cm
Indoor or Outdoor Use: Indoor
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/2371-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2371-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2371-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2371-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2371-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2371-11.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2380-12.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/rollover_2380.jpg"
"2748","Pin - Pin - Pin Side Table, Black","prod_01JQ0Q4FVG6DK95MZZV7KSGN0J","variant_01JQ0Q4FWDNA4XM7KTNYRTRT21","SKU: 2748
Material: Black painted wood/medium-density fiberboard
Base Material: Solid wood
Product Weight: 13 kg
Material Details: Solid wood legs with medium-density fiberboard top
Product Dimensions: W46 cm x D46 cm x H45 cm
Packaging Dimensions: 48 cm x 48 cm x 48 cm (15 kg)
Assembly Requirements: None required
Indoor or Outdoor Use: Indoor
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/2748-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2748-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2748-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2748-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2748-5.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2748-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2748-11.jpg"
"2182","Aben - Aben - Aben Lounge Chair, Black Plush Velvet","prod_01JQ0Q4GVMSZ0KZ3QNP5XVPH9A","variant_01JQ0Q4GWKZZQ7A4AYHM0BSEGE","SKU: 2182
Material: Plush velvet
Seat Depth: 55 cm
Seat Width: 48 cm
Seat Height: 41 cm
Base Material: Powder-coated steel
Product Weight: 26 kg
Product Dimensions: H78 cm x W76 cm x D78 cm
Cushion Information: High density foam
Packaging Dimensions: 88 cm x 83 cm x 57 cm
Assembly Requirements: None required
Indoor or Outdoor Use: Indoor
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/2182-1_c0e64e94-8a8a-4384-9fe1-b472052fe2b1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2182-2_a1e0dfa1-1ef1-4309-88be-a316382a48f1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2182-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2182-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2182-10_7ae3389b-737a-43f9-918f-80c80825b0d2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2182-11.jpg"
"5594","Aben - Aegean Blue Velvet with Black Legs","prod_01JQ0Q4KD90JWEY01JF1N9XPB4","variant_01JQ0Q4KDZ7HM0YP0NHQD16SS0","SKU: 5594
Material: Plush velvet
Seat Depth: 45 cm
Seat Width: 52 cm
Seat Height: 46 cm
Base Material: Powder-coated steel
Product Weight: 11 kg
Product Dimensions: H84 cm x W54 cm x D57 cm
Cushion Information: High density foam
Packaging Dimensions: 61 cm x 57 cm x 88 cm
Assembly Requirements: None required, it comes fully assembled
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/5594-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5594-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5594-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5594-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5594-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5594-11.jpg"
"5593","Aben - Black Velvet with Brass Legs","prod_01JQ0Q4KD90JWEY01JF1N9XPB4","variant_01JQ0Q4KDZP3DGMTGYJQHS1ZSZ","SKU: 5593
Material: Plush velvet
Seat Depth: 45 cm
Seat Width: 52 cm
Seat Height: 46 cm
Base Material: Steel with brushed brass finish
Product Weight: 11 kg
Product Dimensions: H84 cm x W54 cm x D57 cm
Cushion Information: High density foam
Packaging Dimensions: 61 cm x 57 cm x 88 cm
Assembly Requirements: None required, it comes fully assembled
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/5593-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5593-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5593-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5593-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5593-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5593-11.jpg"
"2186","Aben - Black Velvet with Black Legs","prod_01JQ0Q4KD90JWEY01JF1N9XPB4","variant_01JQ0Q4KDZRBSSETK0PM0E7420","SKU: 2186
Material: Plush velvet
Seat Depth: 45 cm
Seat Width: 52 cm
Seat Height: 46 cm
Base Material: Powder-coated steel
Product Weight: 11 kg
Bundle Information: Chairs are sold and shipped in pairs. Price is shown per chair.
Product Dimensions: H84 cm x W54 cm x D57 cm
Cushion Information: High density foam
Packaging Dimensions: 61 cm x 57 cm x 88 cm
Assembly Requirements: None required
Indoor or Outdoor Use: Indoor
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/2186-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2186-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2186-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2186-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2186-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2186-11.jpg"
"2188","Aben - Aben - Aben Bar Stool, Black Plush Velvet","prod_01JQ0Q4MFN7HYWZMD27YGJK6NV","variant_01JQ0Q4MGHNW14ZAY3KQ39K6M8","SKU: 2188
Material: Plush velvet
Seat Depth: 42 cm
Seat Width: 48 cm
Seat Height: 75 cm
Weight Limit: 100 kg
Base Material: Powder-coated steel
Product Weight: 11 kg
Bundle Information: Chairs are sold and shipped in pairs. Price is shown per chair.
Product Dimensions: H101 cm x W52 cm x D52 cm
Cushion Information: High density foam
Packaging Dimensions: 58 cm x 58 cm x 108 cm
Assembly Requirements: None required
Indoor or Outdoor Use: Indoor
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/2188-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2188-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2188-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2188-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2188-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2188-11.jpg"
"2190","Astra - Astra - Astra Dining Chair, Pearl Boucle","prod_01JQ0Q4NMCRKVK5VGE13MM66W4","variant_01JQ0Q4NN8NRHZARNV5YKRA72F","SKU: 2190
Material: Boucle wool
Seat Depth: 48 cm
Seat Width: 48 cm
Seat Height: 46 cm
Base Material: Powder-coated steel
Product Weight: 7 kg
Bundle Information: Chairs are sold and shipped in pairs. Price is shown per chair.
Product Dimensions: H68 cm x W57 cm x D51 cm
Cushion Information: High density foam
Packaging Dimensions: 57 cm x 51 cm x 94 cm
Assembly Requirements: None required
Indoor or Outdoor Use: Indoor
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/2190-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2190-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2190-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2190-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2190-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2190-11.jpg"
"2599","Firelli - Firelli - Firelli Round Dining Table, Carrara Marble, 119cm","prod_01JQ0Q4PTXNG3ZW6F5YXPV3K8Z","variant_01JQ0Q4PVN1PYH22CEZXVMM7JT","SKU: 2599
Material: Honed white marble
Product Weight: 322 kg
Leg Information: Strap is vegan leather
Product Dimensions: W120 cmx D120 cm x H79 cm
Tabletop Thickness: 3 cm
Packaging Dimensions: Top: 136 cm x 136 cm x 5 cm (117 kg)
Base: 76 cm x 41 cm x 41 cm (208 kg)
Assembly Requirements: The base needs to be bolted to the tabletop
Indoor or Outdoor Use: Indoor
No. of Shipping Cartons: 2","https://cdn.shopify.com/s/files/1/2589/1828/files/2599-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2599-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2599-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2599-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2599-5.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2599-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2599-11.jpg"
"2749","Malmo - Malmo - Malmo Side Table, Marble","prod_01JQ0Q4R363S987B4NEFPNV5ME","variant_01JQ0Q4R461TRMFTSQ687WD84W","SKU: 2749
Material: Polished marble and steel
Product Weight: 23 kg
Product Dimensions: W40 cm x D40 cm x H51 cm
Packaging Dimensions: 47 cm x 47 cm x 26 cm (25 kg)
Assembly Requirements: Marble base needs to be bolted to the metal tabletop
Indoor or Outdoor Use: Indoor
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/2749-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2749-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2749-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2749-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2749-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2749-11.jpg"
"2760","Onda - Onda - Onda Side Chair, Deep Olive Velvet and Walnut","prod_01JQ0Q4S412BZRWJ6398X7F4Z1","variant_01JQ0Q4S4XWT6JMNE4NMT36P31","SKU: 2760
Material: Lustrous velvet
Seat Depth: 47 cm
Seat Width: 47 cm
Seat Height: 47 cm
Product Weight: 18 kg
Frame Construction: Solid ash wood with walnut stain
Product Dimensions: W54 cm x D63 cm x H82 cm
Cushion Information: High density foam
Packaging Dimensions: 62 cm x 61 cm x 85 cm (20 kg)
Assembly Requirements: None required
Indoor or Outdoor Use: Indoor
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/2760-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2760-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2760-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2760-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2760-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2760-11.jpg"
"2194","Mara - Mara - Mara Lounge Chair, Oatmeal Brushed Weave","prod_01JQ0Q4T5BCMDYMC4BA94EAXZ1","variant_01JQ0Q4T6CWRNTEW7DRQ6D5CPZ","SKU: 2194
Material: Soft, brushed woven fabric
Seat Depth: 64 cm
Seat Width: 64 cm
Seat Height: 47 cm
Base Material: Black-painted wood
Armrest Height: 74 cm
Product Weight: 16 kg
Frame Construction: Steel tubular frame
Product Dimensions: D71 cm x W70 cm x H74 cm
Cushion Information: High density foam
Packaging Dimensions: 75 cm x 75 cm x 78 cm
Assembly Requirements: None required
Indoor or Outdoor Use: Indoor
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/2194-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2194-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2194-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2194-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2194-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2194-11.jpg"
"2879","Lagom - Lagom - Lagom Chandelier, Black","prod_01JQ0Q4V5N2NP01PMPTR5ANAWQ","variant_01JQ0Q4V6QQPDK77SEXPM8M46F","SKU: 2879
Voltage: 110-240V
Dimmable: No
Bulb Base: LED
Cord Length: 60 cm pole
Bulb Included: 3000K LED
Max. Bulb Watt: 70 Watts
Product Weight: 8 kg
Mount Dimensions: 15 cm diameter
Frame Construction: Aluminum and silicone
Product Dimensions: W100 cm x D100 cm x H38 cm
Packaging Dimensions: 105 cm x 105 cm x 46 cm (8 kg)
Assembly Requirements: Lamp will need to be hard-wired in, and the ceiling mount attached
Indoor or Outdoor Use: Indoor
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/2879-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2879-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2879-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2879-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2879-5.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2879-6.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2879-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2879-11.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2879-12.jpg"
"2189","Aben - Black Velvet with Black Legs","prod_01JQ0Q4XKXK5BFKZZME60J15YV","variant_01JQ0Q4XMY311ESSSGCF52CKBB","SKU: 2189
Material: Plush velvet
Seat Depth: 42 cm
Seat Width: 48 cm
Seat Height: 64 cm
Weight Limit: 100 kg
Base Material: Powder-coated steel
Product Weight: 10 kg
Bundle Information: Chairs are sold and shipped in pairs. Price is shown per chair.
Product Dimensions: H91 cm x W52 cm x D52 cm
Cushion Information: High density foam
Packaging Dimensions: 58 cm x 58 cm x 99 cm
Assembly Requirements: None required
Indoor or Outdoor Use: Indoor
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/2189-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2189-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2189-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2189-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2189-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2189-11.jpg"
"5592","Aben - Aegean Blue Velvet with Black Legs","prod_01JQ0Q4XKXK5BFKZZME60J15YV","variant_01JQ0Q4XMYCETBKXVZGDGKRZ5R","SKU: 5592
Material: Plush velvet
Seat Depth: 42 cm
Seat Width: 48 cm
Seat Height: 64 cm
Weight Limit: 100 kg
Base Material: Powder-coated steel
Product Weight: 10 kg
Product Dimensions: H91 cm x W52 cm x D52 cm
Cushion Information: High density foam
Packaging Dimensions: 58 cm x 58 cm x 99 cm
Assembly Requirements: None required, it comes fully assembled
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/5592-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5592-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5592-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5592-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5592-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5592-11.jpg"
"5591","Aben - Black Velvet with Brass Legs","prod_01JQ0Q4XKXK5BFKZZME60J15YV","variant_01JQ0Q4XMZ2RMTDY1TG4RB2R82","SKU: 5591
Material: Plush velvet
Seat Depth: 42 cm
Seat Width: 48 cm
Seat Height: 64 cm
Weight Limit: 100 kg
Base Material: Steel with brushed brass finish
Product Weight: 10 kg
Bundle Information: Chairs are sold and shipped in pairs. Price is shown per chair.
Product Dimensions: H91 cm x W52 cm x D52 cm
Cushion Information: High density foam
Packaging Dimensions: 58 cm x 58 cm x 99 cm
Assembly Requirements: None required, it comes fully assembled
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/5591-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5591-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5591-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5591-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5591-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5591-11.jpg"
